noisy,clean,text
noisy_trainset_28spk_wav/p244_357.wav,clean_trainset_28spk_wav/p244_357.wav,They were impressive against France.
noisy_trainset_28spk_wav/p267_326.wav,clean_trainset_28spk_wav/p267_326.wav,The deal was presented yesterday as a merger.
noisy_trainset_28spk_wav/p236_148.wav,clean_trainset_28spk_wav/p236_148.wav,"Charles Gordon, leader of Glasgow City Council declined to comment."
noisy_trainset_28spk_wav/p287_042.wav,clean_trainset_28spk_wav/p287_042.wav,Must be prepared to use it.
noisy_trainset_28spk_wav/p243_062.wav,clean_trainset_28spk_wav/p243_062.wav,The referee is there to decide these things.
noisy_trainset_28spk_wav/p228_098.wav,clean_trainset_28spk_wav/p228_098.wav,The oil companies would be asked to contribute.
noisy_trainset_28spk_wav/p268_358.wav,clean_trainset_28spk_wav/p268_358.wav,We played them off the pitch.
noisy_trainset_28spk_wav/p267_219.wav,clean_trainset_28spk_wav/p267_219.wav,Edinburgh was not included in the survey.
noisy_trainset_28spk_wav/p277_113.wav,clean_trainset_28spk_wav/p277_113.wav,He takes the job.
noisy_trainset_28spk_wav/p236_377.wav,clean_trainset_28spk_wav/p236_377.wav,I understand the frustration of the fans.
noisy_trainset_28spk_wav/p256_019.wav,clean_trainset_28spk_wav/p256_019.wav,"Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows."
noisy_trainset_28spk_wav/p230_047.wav,clean_trainset_28spk_wav/p230_047.wav,I must take a seat.
noisy_trainset_28spk_wav/p250_394.wav,clean_trainset_28spk_wav/p250_394.wav,I always knew she was funny.
noisy_trainset_28spk_wav/p286_199.wav,clean_trainset_28spk_wav/p286_199.wav,It was only later that the condition was diagnosed.
noisy_trainset_28spk_wav/p230_034.wav,clean_trainset_28spk_wav/p230_034.wav,He really is a lovely man.
noisy_trainset_28spk_wav/p250_012.wav,clean_trainset_28spk_wav/p250_012.wav,Throughout the centuries people have explained the rainbow in various ways.
noisy_trainset_28spk_wav/p243_033.wav,clean_trainset_28spk_wav/p243_033.wav,I want to give everything to Rangers while I am with the club.
noisy_trainset_28spk_wav/p282_367.wav,clean_trainset_28spk_wav/p282_367.wav,There wasn't a goal.
noisy_trainset_28spk_wav/p239_344.wav,clean_trainset_28spk_wav/p239_344.wav,The FBI could become involved.
noisy_trainset_28spk_wav/p250_218.wav,clean_trainset_28spk_wav/p250_218.wav,It carried a double message.
noisy_trainset_28spk_wav/p279_208.wav,clean_trainset_28spk_wav/p279_208.wav,There was no rescue.
noisy_trainset_28spk_wav/p286_004.wav,clean_trainset_28spk_wav/p286_004.wav,We also need a small plastic snake and a big toy frog for the kids.
noisy_trainset_28spk_wav/p250_411.wav,clean_trainset_28spk_wav/p250_411.wav,We're not taking any risks.
noisy_trainset_28spk_wav/p236_199.wav,clean_trainset_28spk_wav/p236_199.wav,It could be argued that the council was pushed to the brink.
noisy_trainset_28spk_wav/p277_259.wav,clean_trainset_28spk_wav/p277_259.wav,It's very nice.
noisy_trainset_28spk_wav/p231_319.wav,clean_trainset_28spk_wav/p231_319.wav,"They included certain insurance policies, and his share of the house."
noisy_trainset_28spk_wav/p286_324.wav,clean_trainset_28spk_wav/p286_324.wav,Our message to the Monetary Policy Committee is clear.
noisy_trainset_28spk_wav/p259_138.wav,clean_trainset_28spk_wav/p259_138.wav,Scotland will finish the group in second place.)
noisy_trainset_28spk_wav/p233_197.wav,clean_trainset_28spk_wav/p233_197.wav,It was only later that the condition was diagnosed.
noisy_trainset_28spk_wav/p244_007.wav,clean_trainset_28spk_wav/p244_007.wav,The rainbow is a division of white light into many beautiful colors.
noisy_trainset_28spk_wav/p276_462.wav,clean_trainset_28spk_wav/p276_462.wav,It was very positive and very helpful.
noisy_trainset_28spk_wav/p239_279.wav,clean_trainset_28spk_wav/p239_279.wav,Miller was every bit as happy.
noisy_trainset_28spk_wav/p267_076.wav,clean_trainset_28spk_wav/p267_076.wav,He seems to be pleased with the picture.
noisy_trainset_28spk_wav/p244_237.wav,clean_trainset_28spk_wav/p244_237.wav,"We're not seeing an image of the person, he said."
noisy_trainset_28spk_wav/p268_223.wav,clean_trainset_28spk_wav/p268_223.wav,It opens the door to the Champions League.
noisy_trainset_28spk_wav/p267_367.wav,clean_trainset_28spk_wav/p267_367.wav,She is now on the back benches.
noisy_trainset_28spk_wav/p286_034.wav,clean_trainset_28spk_wav/p286_034.wav,Clark was desperate to return to the House of Commons.
noisy_trainset_28spk_wav/p254_287.wav,clean_trainset_28spk_wav/p254_287.wav,What would be the timetable for withdrawal?
noisy_trainset_28spk_wav/p227_148.wav,clean_trainset_28spk_wav/p227_148.wav,It was deployed in the Gulf War.
noisy_trainset_28spk_wav/p227_154.wav,clean_trainset_28spk_wav/p227_154.wav,The strong pound also took its toll.
noisy_trainset_28spk_wav/p233_073.wav,clean_trainset_28spk_wav/p233_073.wav,It starts with the script.
noisy_trainset_28spk_wav/p239_158.wav,clean_trainset_28spk_wav/p239_158.wav,Our relationship has been very good.
noisy_trainset_28spk_wav/p254_300.wav,clean_trainset_28spk_wav/p254_300.wav,The plot is minimal.
noisy_trainset_28spk_wav/p259_019.wav,clean_trainset_28spk_wav/p259_019.wav,"Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows. )"
noisy_trainset_28spk_wav/p239_410.wav,clean_trainset_28spk_wav/p239_410.wav,"We lost our composure towards the interval, he said."
noisy_trainset_28spk_wav/p282_216.wav,clean_trainset_28spk_wav/p282_216.wav,This obsession wasn't just contained within the world of the losers.
noisy_trainset_28spk_wav/p267_126.wav,clean_trainset_28spk_wav/p267_126.wav,He felt that everything that was said about asylum seekers was negative.
noisy_trainset_28spk_wav/p267_181.wav,clean_trainset_28spk_wav/p267_181.wav,It is a common problem.
noisy_trainset_28spk_wav/p244_146.wav,clean_trainset_28spk_wav/p244_146.wav,"When we played them last year, we were beaten by the weather."
noisy_trainset_28spk_wav/p230_219.wav,clean_trainset_28spk_wav/p230_219.wav,It's all change at Kilmarnock.
noisy_trainset_28spk_wav/p250_283.wav,clean_trainset_28spk_wav/p250_283.wav,I felt about this big.
noisy_trainset_28spk_wav/p274_303.wav,clean_trainset_28spk_wav/p274_303.wav,The partnership was set up during the summer.)
noisy_trainset_28spk_wav/p287_012.wav,clean_trainset_28spk_wav/p287_012.wav,Throughout the centuries people have explained the rainbow in various ways.
noisy_trainset_28spk_wav/p273_154.wav,clean_trainset_28spk_wav/p273_154.wav,Further growth will be funded from cash flow.
noisy_trainset_28spk_wav/p258_377.wav,clean_trainset_28spk_wav/p258_377.wav,"Well, the big day has arrived."
noisy_trainset_28spk_wav/p239_380.wav,clean_trainset_28spk_wav/p239_380.wav,Pensions are a long-term investment.
noisy_trainset_28spk_wav/p244_326.wav,clean_trainset_28spk_wav/p244_326.wav,The suggestion is the market is not instantly attracted.
noisy_trainset_28spk_wav/p236_228.wav,clean_trainset_28spk_wav/p236_228.wav,"From there, they can go anywhere."
noisy_trainset_28spk_wav/p278_394.wav,clean_trainset_28spk_wav/p278_394.wav,There isn't the seriousness of other businesses.
noisy_trainset_28spk_wav/p250_273.wav,clean_trainset_28spk_wav/p250_273.wav,There will be widespread support on all sides.
noisy_trainset_28spk_wav/p259_214.wav,clean_trainset_28spk_wav/p259_214.wav,Did he trip ?)
noisy_trainset_28spk_wav/p269_397.wav,clean_trainset_28spk_wav/p269_397.wav,I suspect the latter.
noisy_trainset_28spk_wav/p273_258.wav,clean_trainset_28spk_wav/p273_258.wav,It was a minor incident.
noisy_trainset_28spk_wav/p279_207.wav,clean_trainset_28spk_wav/p279_207.wav,"Some realism was needed about time, resources and management."
noisy_trainset_28spk_wav/p270_186.wav,clean_trainset_28spk_wav/p270_186.wav,They are determined to make a meaningful contribution.
noisy_trainset_28spk_wav/p239_110.wav,clean_trainset_28spk_wav/p239_110.wav,I can't remember a lot of it.
noisy_trainset_28spk_wav/p259_087.wav,clean_trainset_28spk_wav/p259_087.wav,"So is that it, then ?)"
noisy_trainset_28spk_wav/p231_313.wav,clean_trainset_28spk_wav/p231_313.wav,I thought he did very well.
noisy_trainset_28spk_wav/p273_076.wav,clean_trainset_28spk_wav/p273_076.wav,He has been a success this year.
noisy_trainset_28spk_wav/p226_091.wav,clean_trainset_28spk_wav/p226_091.wav,Someone who cares
noisy_trainset_28spk_wav/p256_154.wav,clean_trainset_28spk_wav/p256_154.wav,She also defended the Lord Chancellor's existing powers.
noisy_trainset_28spk_wav/p236_385.wav,clean_trainset_28spk_wav/p236_385.wav,This big issue is whether it can be enforced.
noisy_trainset_28spk_wav/p227_143.wav,clean_trainset_28spk_wav/p227_143.wav,So I got a blood test.
noisy_trainset_28spk_wav/p267_114.wav,clean_trainset_28spk_wav/p267_114.wav,Why do it otherwise ?
noisy_trainset_28spk_wav/p233_074.wav,clean_trainset_28spk_wav/p233_074.wav,We were under a bit of pressure.
noisy_trainset_28spk_wav/p228_209.wav,clean_trainset_28spk_wav/p228_209.wav,Who will pay for this ?
noisy_trainset_28spk_wav/p231_212.wav,clean_trainset_28spk_wav/p231_212.wav,Which isn't a bad idea.
noisy_trainset_28spk_wav/p236_360.wav,clean_trainset_28spk_wav/p236_360.wav,They have broken that promise.
noisy_trainset_28spk_wav/p277_288.wav,clean_trainset_28spk_wav/p277_288.wav,That might be a punishment but it would also punish the patients.
noisy_trainset_28spk_wav/p276_165.wav,clean_trainset_28spk_wav/p276_165.wav,He removed the rubble with the help of passers-by.
noisy_trainset_28spk_wav/p259_296.wav,clean_trainset_28spk_wav/p259_296.wav,These figures are truly terrible.)
noisy_trainset_28spk_wav/p244_201.wav,clean_trainset_28spk_wav/p244_201.wav,We want to begin a programme in the UK.
noisy_trainset_28spk_wav/p274_416.wav,clean_trainset_28spk_wav/p274_416.wav,A ceasefire is a ceasefire is a ceasefire.)
noisy_trainset_28spk_wav/p269_115.wav,clean_trainset_28spk_wav/p269_115.wav,Maybe this battle has been.
noisy_trainset_28spk_wav/p279_153.wav,clean_trainset_28spk_wav/p279_153.wav,It was the same at Twickenham.
noisy_trainset_28spk_wav/p269_320.wav,clean_trainset_28spk_wav/p269_320.wav,"The report will go before the Scottish Parliament, probably in early autumn."
noisy_trainset_28spk_wav/p276_302.wav,clean_trainset_28spk_wav/p276_302.wav,"At the top level, the salaries are far too high."
noisy_trainset_28spk_wav/p277_295.wav,clean_trainset_28spk_wav/p277_295.wav,The most important thing is to get a programme for government.
noisy_trainset_28spk_wav/p228_163.wav,clean_trainset_28spk_wav/p228_163.wav,I was in daily contact.
noisy_trainset_28spk_wav/p243_244.wav,clean_trainset_28spk_wav/p243_244.wav,how do you get it back ?
noisy_trainset_28spk_wav/p276_243.wav,clean_trainset_28spk_wav/p276_243.wav,"Frankly, it was worth the booking."
noisy_trainset_28spk_wav/p273_248.wav,clean_trainset_28spk_wav/p273_248.wav,I'm not making any specific attempt on the world record.
noisy_trainset_28spk_wav/p243_366.wav,clean_trainset_28spk_wav/p243_366.wav,The Shadow Chancellor is away on holiday.
noisy_trainset_28spk_wav/p239_316.wav,clean_trainset_28spk_wav/p239_316.wav,"I think, therefore I am ?"
noisy_trainset_28spk_wav/p243_368.wav,clean_trainset_28spk_wav/p243_368.wav,It was a goal which came from nothing.
noisy_trainset_28spk_wav/p273_348.wav,clean_trainset_28spk_wav/p273_348.wav,Everything in golf is a balance.
noisy_trainset_28spk_wav/p286_071.wav,clean_trainset_28spk_wav/p286_071.wav,Then followed a bout of flu.
noisy_trainset_28spk_wav/p276_396.wav,clean_trainset_28spk_wav/p276_396.wav,He is obviously very dangerous.
noisy_trainset_28spk_wav/p276_259.wav,clean_trainset_28spk_wav/p276_259.wav,Kingfisher reports interim figures tomorrow.
noisy_trainset_28spk_wav/p244_263.wav,clean_trainset_28spk_wav/p244_263.wav,The performance continues to improve.
noisy_trainset_28spk_wav/p228_183.wav,clean_trainset_28spk_wav/p228_183.wav,The hotel was now for sale.
noisy_trainset_28spk_wav/p269_402.wav,clean_trainset_28spk_wav/p269_402.wav,The car was just there.
noisy_trainset_28spk_wav/p228_257.wav,clean_trainset_28spk_wav/p228_257.wav,Is that a serious question ?
noisy_trainset_28spk_wav/p250_384.wav,clean_trainset_28spk_wav/p250_384.wav,They will fight for everything.
noisy_trainset_28spk_wav/p236_364.wav,clean_trainset_28spk_wav/p236_364.wav,She said they would appeal.
noisy_trainset_28spk_wav/p231_268.wav,clean_trainset_28spk_wav/p231_268.wav,I've had the time of my life.
noisy_trainset_28spk_wav/p278_048.wav,clean_trainset_28spk_wav/p278_048.wav,Do I have a favourite ?
noisy_trainset_28spk_wav/p286_214.wav,clean_trainset_28spk_wav/p286_214.wav,It comes from reflection or thinking.
noisy_trainset_28spk_wav/p269_101.wav,clean_trainset_28spk_wav/p269_101.wav,"We want to get to the final, anyway."
noisy_trainset_28spk_wav/p258_060.wav,clean_trainset_28spk_wav/p258_060.wav,Try to save us.
noisy_trainset_28spk_wav/p270_188.wav,clean_trainset_28spk_wav/p270_188.wav,That's not fair to the supporters.
noisy_trainset_28spk_wav/p268_352.wav,clean_trainset_28spk_wav/p268_352.wav,And the World Cup has not even begun.
noisy_trainset_28spk_wav/p258_029.wav,clean_trainset_28spk_wav/p258_029.wav,Because it's a waste of time for both sides.
noisy_trainset_28spk_wav/p244_113.wav,clean_trainset_28spk_wav/p244_113.wav,He is not a dancer.
noisy_trainset_28spk_wav/p228_047.wav,clean_trainset_28spk_wav/p228_047.wav,We're in the premier division and we intend to stay there.
noisy_trainset_28spk_wav/p244_058.wav,clean_trainset_28spk_wav/p244_058.wav,This trend is likely to strengthen.
noisy_trainset_28spk_wav/p244_141.wav,clean_trainset_28spk_wav/p244_141.wav,"However, the bank denied that he was in the running."
noisy_trainset_28spk_wav/p278_202.wav,clean_trainset_28spk_wav/p278_202.wav,I came home by ambulance.
noisy_trainset_28spk_wav/p287_094.wav,clean_trainset_28spk_wav/p287_094.wav,The cause of the fire is not yet known.
noisy_trainset_28spk_wav/p256_267.wav,clean_trainset_28spk_wav/p256_267.wav,That's the only thing I will say.
noisy_trainset_28spk_wav/p258_042.wav,clean_trainset_28spk_wav/p258_042.wav,We need to chat.
noisy_trainset_28spk_wav/p250_313.wav,clean_trainset_28spk_wav/p250_313.wav,There was a final revealing detail about the broadcast.
noisy_trainset_28spk_wav/p236_375.wav,clean_trainset_28spk_wav/p236_375.wav,Everyone could see the joke.
noisy_trainset_28spk_wav/p239_426.wav,clean_trainset_28spk_wav/p239_426.wav,It certainly feels that way.
noisy_trainset_28spk_wav/p278_037.wav,clean_trainset_28spk_wav/p278_037.wav,It was a hell of a way to lose.
noisy_trainset_28spk_wav/p277_387.wav,clean_trainset_28spk_wav/p277_387.wav,I was in the train station overnight.
noisy_trainset_28spk_wav/p258_181.wav,clean_trainset_28spk_wav/p258_181.wav,We did everything by the book.
noisy_trainset_28spk_wav/p233_055.wav,clean_trainset_28spk_wav/p233_055.wav,I've never been one for complaining about the press.
noisy_trainset_28spk_wav/p267_050.wav,clean_trainset_28spk_wav/p267_050.wav,It is a different animal.
noisy_trainset_28spk_wav/p270_256.wav,clean_trainset_28spk_wav/p270_256.wav,Labour was too busy to respond.
noisy_trainset_28spk_wav/p279_323.wav,clean_trainset_28spk_wav/p279_323.wav,They also recovered a picture of Osama bin Laden.
noisy_trainset_28spk_wav/p258_301.wav,clean_trainset_28spk_wav/p258_301.wav,Nothing is safe.
noisy_trainset_28spk_wav/p276_084.wav,clean_trainset_28spk_wav/p276_084.wav,The new deal will now be put to the officers.
noisy_trainset_28spk_wav/p278_087.wav,clean_trainset_28spk_wav/p278_087.wav,It's not a holiday time for football players.
noisy_trainset_28spk_wav/p277_079.wav,clean_trainset_28spk_wav/p277_079.wav,I had my suspicions.
noisy_trainset_28spk_wav/p233_323.wav,clean_trainset_28spk_wav/p233_323.wav,"On Thursday, Mr Blair will address the Institute of Public Policy Research."
noisy_trainset_28spk_wav/p226_008.wav,clean_trainset_28spk_wav/p226_008.wav,"These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon."
noisy_trainset_28spk_wav/p230_390.wav,clean_trainset_28spk_wav/p230_390.wav,That is the consistent approach of the Government.
noisy_trainset_28spk_wav/p250_344.wav,clean_trainset_28spk_wav/p250_344.wav,We will listen to any suggestion.
noisy_trainset_28spk_wav/p278_017.wav,clean_trainset_28spk_wav/p278_017.wav,Others have tried to explain the phenomenon physically.
noisy_trainset_28spk_wav/p286_203.wav,clean_trainset_28spk_wav/p286_203.wav,Does the name matter ?
noisy_trainset_28spk_wav/p268_404.wav,clean_trainset_28spk_wav/p268_404.wav,Reaction from Scottish business leaders was mixed.
noisy_trainset_28spk_wav/p270_392.wav,clean_trainset_28spk_wav/p270_392.wav,I always knew she was funny.
noisy_trainset_28spk_wav/p276_284.wav,clean_trainset_28spk_wav/p276_284.wav,The question is whether private investors should follow their example.
noisy_trainset_28spk_wav/p269_279.wav,clean_trainset_28spk_wav/p269_279.wav,The decision was announced at its annual conference in Dunfermline.
noisy_trainset_28spk_wav/p267_396.wav,clean_trainset_28spk_wav/p267_396.wav,I watch the other visitors.
noisy_trainset_28spk_wav/p270_139.wav,clean_trainset_28spk_wav/p270_139.wav,Italy was just behind the US.
noisy_trainset_28spk_wav/p287_223.wav,clean_trainset_28spk_wav/p287_223.wav,It will now take over the running of the estate.
